,model,category,l2_category,question_id,,blind,inst blind,Acc_Visual,Acc_Blind_inst,MG_Acc,Delta_Inst
41688,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1085,100.0,,100.0,100.0,100.0,0.0,
41689,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1086,0.0,,0.0,0.0,0.0,0.0,
41690,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1087,100.0,,0.0,100.0,0.0,100.0,
41691,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1089,0.0,,0.0,0.0,0.0,0.0,
41692,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1091,0.0,,0.0,0.0,0.0,0.0,
41693,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1092,0.0,,0.0,0.0,0.0,0.0,
41694,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1093,100.0,,100.0,100.0,100.0,0.0,
41695,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1097,0.0,,0.0,0.0,0.0,0.0,
41696,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1105,0.0,,0.0,0.0,0.0,0.0,
41697,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1107,100.0,,0.0,100.0,0.0,100.0,
41698,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1110,100.0,,0.0,100.0,0.0,100.0,
41699,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1111,100.0,,0.0,100.0,0.0,100.0,
41700,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1113,0.0,,0.0,0.0,0.0,0.0,
41701,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1116,100.0,,0.0,100.0,0.0,100.0,
41702,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1122,100.0,,100.0,100.0,100.0,0.0,
41703,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1125,100.0,,0.0,100.0,0.0,100.0,
41704,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1126,0.0,,100.0,0.0,100.0,-100.0,
41705,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1139,100.0,,0.0,100.0,0.0,100.0,
41706,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1141,100.0,,0.0,100.0,0.0,100.0,
41707,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1144,100.0,,0.0,100.0,0.0,100.0,
41708,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1147,0.0,,0.0,0.0,0.0,0.0,
41709,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1149,0.0,,0.0,0.0,0.0,0.0,
41710,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1151,0.0,,0.0,0.0,0.0,0.0,
41711,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1153,0.0,,100.0,0.0,100.0,-100.0,
41712,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1159,100.0,,0.0,100.0,0.0,100.0,
41713,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1160,0.0,,100.0,0.0,100.0,-100.0,
41714,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1161,100.0,,100.0,100.0,100.0,0.0,
41715,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1165,0.0,,100.0,0.0,100.0,-100.0,
41716,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1167,100.0,,100.0,100.0,100.0,0.0,
41717,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1170,100.0,,100.0,100.0,100.0,0.0,
41718,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1173,100.0,,100.0,100.0,100.0,0.0,
41719,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1174,100.0,,100.0,100.0,100.0,0.0,
41720,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1180,100.0,,0.0,100.0,0.0,100.0,
41721,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1183,100.0,,100.0,100.0,100.0,0.0,
41722,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1184,100.0,,0.0,100.0,0.0,100.0,
41723,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1185,100.0,,0.0,100.0,0.0,100.0,
41724,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1186,100.0,,0.0,100.0,0.0,100.0,
41725,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1188,100.0,,100.0,100.0,100.0,0.0,
41726,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1191,100.0,,0.0,100.0,0.0,100.0,
41727,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1195,100.0,,0.0,100.0,0.0,100.0,
41728,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1197,100.0,,0.0,100.0,0.0,100.0,
41729,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1199,100.0,,0.0,100.0,0.0,100.0,
41730,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1200,100.0,,100.0,100.0,100.0,0.0,
41731,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1202,100.0,,100.0,100.0,100.0,0.0,
41732,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1203,0.0,,0.0,0.0,0.0,0.0,
41733,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1205,0.0,,0.0,0.0,0.0,0.0,
41734,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1206,100.0,,0.0,100.0,0.0,100.0,
41735,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1208,100.0,,100.0,100.0,100.0,0.0,
41736,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1209,100.0,,100.0,100.0,100.0,0.0,
41737,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1210,100.0,,100.0,100.0,100.0,0.0,
41738,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1211,0.0,,100.0,0.0,100.0,-100.0,
41739,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1213,100.0,,100.0,100.0,100.0,0.0,
41740,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1217,0.0,,0.0,0.0,0.0,0.0,
41741,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1219,100.0,,0.0,100.0,0.0,100.0,
41742,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1221,100.0,,0.0,100.0,0.0,100.0,
41743,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1222,0.0,,0.0,0.0,0.0,0.0,
41744,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1223,0.0,,0.0,0.0,0.0,0.0,
41745,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1224,100.0,,0.0,100.0,0.0,100.0,
41746,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1233,100.0,,0.0,100.0,0.0,100.0,
41747,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1237,100.0,,0.0,100.0,0.0,100.0,
41748,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1243,0.0,,0.0,0.0,0.0,0.0,
41749,Qwen3‑VL‑4B | SFT‑VQA,math,statistical reasoning,1244,0.0,,0.0,0.0,0.0,0.0,
41750,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1250,100.0,,0.0,100.0,0.0,100.0,
41751,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1251,0.0,,0.0,0.0,0.0,0.0,
41752,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1252,0.0,,0.0,0.0,0.0,0.0,
41753,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1253,0.0,,0.0,0.0,0.0,0.0,
41754,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1256,100.0,,0.0,100.0,0.0,100.0,
41755,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1257,0.0,,0.0,0.0,0.0,0.0,
41756,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1258,0.0,,0.0,0.0,0.0,0.0,
41757,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1259,100.0,,0.0,100.0,0.0,100.0,
41758,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1260,100.0,,0.0,100.0,0.0,100.0,
41759,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1262,0.0,,0.0,0.0,0.0,0.0,
41760,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1263,0.0,,0.0,0.0,0.0,0.0,
41761,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1266,0.0,,0.0,0.0,0.0,0.0,
41762,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1269,100.0,,0.0,100.0,0.0,100.0,
41763,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1270,0.0,,0.0,0.0,0.0,0.0,
41764,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1271,0.0,,0.0,0.0,0.0,0.0,
41765,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1274,0.0,,0.0,0.0,0.0,0.0,
41766,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1275,0.0,,0.0,0.0,0.0,0.0,
41767,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1277,0.0,,0.0,0.0,0.0,0.0,
41768,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1281,0.0,,0.0,0.0,0.0,0.0,
41769,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1282,100.0,,0.0,100.0,0.0,100.0,
41770,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1283,0.0,,0.0,0.0,0.0,0.0,
41771,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1284,100.0,,100.0,100.0,100.0,0.0,
41772,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1285,0.0,,0.0,0.0,0.0,0.0,
41773,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1286,100.0,,0.0,100.0,0.0,100.0,
41774,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1287,0.0,,0.0,0.0,0.0,0.0,
41775,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1289,0.0,,0.0,0.0,0.0,0.0,
41776,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1290,0.0,,0.0,0.0,0.0,0.0,
41777,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1291,0.0,,0.0,0.0,0.0,0.0,
41778,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1292,0.0,,0.0,0.0,0.0,0.0,
41779,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1293,0.0,,0.0,0.0,0.0,0.0,
41780,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1294,0.0,,0.0,0.0,0.0,0.0,
41781,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1295,0.0,,0.0,0.0,0.0,0.0,
41782,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1296,0.0,,0.0,0.0,0.0,0.0,
41783,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1297,100.0,,0.0,100.0,0.0,100.0,
41784,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1299,0.0,,0.0,0.0,0.0,0.0,
41785,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1301,100.0,,0.0,100.0,0.0,100.0,
41786,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1309,0.0,,0.0,0.0,0.0,0.0,
41787,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1310,0.0,,0.0,0.0,0.0,0.0,
41788,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1311,100.0,,0.0,100.0,0.0,100.0,
41789,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1312,0.0,,100.0,0.0,100.0,-100.0,
41790,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1313,100.0,,0.0,100.0,0.0,100.0,
41791,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1314,0.0,,0.0,0.0,0.0,0.0,
41792,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1315,100.0,,0.0,100.0,0.0,100.0,
41793,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1316,0.0,,0.0,0.0,0.0,0.0,
41794,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1318,0.0,,0.0,0.0,0.0,0.0,
41795,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1319,0.0,,100.0,0.0,100.0,-100.0,
41796,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1320,100.0,,0.0,100.0,0.0,100.0,
41797,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1321,0.0,,0.0,0.0,0.0,0.0,
41798,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1323,0.0,,0.0,0.0,0.0,0.0,
41799,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1325,100.0,,0.0,100.0,0.0,100.0,
41800,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1328,0.0,,0.0,0.0,0.0,0.0,
41801,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1329,0.0,,0.0,0.0,0.0,0.0,
41802,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1331,0.0,,0.0,0.0,0.0,0.0,
41803,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1332,100.0,,0.0,100.0,0.0,100.0,
41804,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1333,0.0,,0.0,0.0,0.0,0.0,
41805,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1334,0.0,,0.0,0.0,0.0,0.0,
41806,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1335,0.0,,0.0,0.0,0.0,0.0,
41807,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1336,100.0,,0.0,100.0,0.0,100.0,
41808,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1340,0.0,,0.0,0.0,0.0,0.0,
41809,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1341,0.0,,0.0,0.0,0.0,0.0,
41810,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1342,100.0,,0.0,100.0,0.0,100.0,
41811,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1343,0.0,,0.0,0.0,0.0,0.0,
41812,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1344,0.0,,0.0,0.0,0.0,0.0,
41813,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1345,0.0,,0.0,0.0,0.0,0.0,
41814,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1352,100.0,,100.0,100.0,100.0,0.0,
41815,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1353,100.0,,0.0,100.0,0.0,100.0,
41816,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1356,100.0,,100.0,100.0,100.0,0.0,
41817,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1357,100.0,,0.0,100.0,0.0,100.0,
41818,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1359,100.0,,0.0,100.0,0.0,100.0,
41819,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1361,0.0,,0.0,0.0,0.0,0.0,
41820,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1362,0.0,,100.0,0.0,100.0,-100.0,
41821,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1365,100.0,,0.0,100.0,0.0,100.0,
41822,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1367,0.0,,0.0,0.0,0.0,0.0,
41823,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1368,100.0,,0.0,100.0,0.0,100.0,
41824,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1369,100.0,,0.0,100.0,0.0,100.0,
41825,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1370,0.0,,0.0,0.0,0.0,0.0,
41826,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1372,0.0,,0.0,0.0,0.0,0.0,
41827,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1373,100.0,,100.0,100.0,100.0,0.0,
41828,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1374,100.0,,0.0,100.0,0.0,100.0,
41829,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1375,0.0,,0.0,0.0,0.0,0.0,
41830,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1376,0.0,,0.0,0.0,0.0,0.0,
41831,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1377,0.0,,0.0,0.0,0.0,0.0,
41832,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1379,0.0,,0.0,0.0,0.0,0.0,
41833,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1380,0.0,,100.0,0.0,100.0,-100.0,
41834,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1381,100.0,,100.0,100.0,100.0,0.0,
41835,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1382,0.0,,0.0,0.0,0.0,0.0,
41836,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1383,100.0,,0.0,100.0,0.0,100.0,
41837,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1384,0.0,,0.0,0.0,0.0,0.0,
41838,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1385,0.0,,0.0,0.0,0.0,0.0,
41839,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1386,100.0,,0.0,100.0,0.0,100.0,
41840,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1387,100.0,,0.0,100.0,0.0,100.0,
41841,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1388,0.0,,0.0,0.0,0.0,0.0,
41842,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1389,0.0,,0.0,0.0,0.0,0.0,
41843,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1390,100.0,,0.0,100.0,0.0,100.0,
41844,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1391,0.0,,0.0,0.0,0.0,0.0,
41845,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1393,100.0,,100.0,100.0,100.0,0.0,
41846,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1396,100.0,,0.0,100.0,0.0,100.0,
41847,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1398,0.0,,0.0,0.0,0.0,0.0,
41848,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1399,100.0,,0.0,100.0,0.0,100.0,
41849,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1407,100.0,,0.0,100.0,0.0,100.0,
41850,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1408,0.0,,100.0,0.0,100.0,-100.0,
41851,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1409,0.0,,0.0,0.0,0.0,0.0,
41852,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1413,0.0,,0.0,0.0,0.0,0.0,
41853,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1415,0.0,,0.0,0.0,0.0,0.0,
41854,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1419,100.0,,100.0,100.0,100.0,0.0,
41855,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1430,100.0,,0.0,100.0,0.0,100.0,
41856,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1431,100.0,,0.0,100.0,0.0,100.0,
41857,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1433,0.0,,0.0,0.0,0.0,0.0,
41858,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1443,100.0,,100.0,100.0,100.0,0.0,
41859,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1444,0.0,,0.0,0.0,0.0,0.0,
41860,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1449,100.0,,100.0,100.0,100.0,0.0,
41861,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1450,100.0,,0.0,100.0,0.0,100.0,
41862,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1451,0.0,,0.0,0.0,0.0,0.0,
41863,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1453,0.0,,0.0,0.0,0.0,0.0,
41864,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1454,100.0,,0.0,100.0,0.0,100.0,
41865,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1457,0.0,,0.0,0.0,0.0,0.0,
41866,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1460,100.0,,0.0,100.0,0.0,100.0,
41867,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1461,100.0,,0.0,100.0,0.0,100.0,
41868,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1463,100.0,,0.0,100.0,0.0,100.0,
41869,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1464,100.0,,100.0,100.0,100.0,0.0,
41870,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1466,100.0,,100.0,100.0,100.0,0.0,
41871,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1469,100.0,,0.0,100.0,0.0,100.0,
41872,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1470,0.0,,0.0,0.0,0.0,0.0,
41873,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1472,0.0,,0.0,0.0,0.0,0.0,
41874,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1475,0.0,,0.0,0.0,0.0,0.0,
41875,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1476,100.0,,0.0,100.0,0.0,100.0,
41876,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1477,0.0,,0.0,0.0,0.0,0.0,
41877,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1478,0.0,,0.0,0.0,0.0,0.0,
41878,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1479,100.0,,0.0,100.0,0.0,100.0,
41879,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1480,100.0,,0.0,100.0,0.0,100.0,
41880,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1481,0.0,,0.0,0.0,0.0,0.0,
41881,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1482,0.0,,0.0,0.0,0.0,0.0,
41882,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1483,100.0,,0.0,100.0,0.0,100.0,
41883,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1484,0.0,,0.0,0.0,0.0,0.0,
41884,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1485,0.0,,0.0,0.0,0.0,0.0,
41885,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1486,0.0,,0.0,0.0,0.0,0.0,
41886,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1487,0.0,,0.0,0.0,0.0,0.0,
41887,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1488,100.0,,0.0,100.0,0.0,100.0,
41888,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1489,100.0,,100.0,100.0,100.0,0.0,
41889,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1491,100.0,,0.0,100.0,0.0,100.0,
41890,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1493,100.0,,0.0,100.0,0.0,100.0,
41891,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1494,100.0,,0.0,100.0,0.0,100.0,
41892,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1495,100.0,,0.0,100.0,0.0,100.0,
41893,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1496,100.0,,100.0,100.0,100.0,0.0,
41894,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1497,100.0,,0.0,100.0,0.0,100.0,
41895,Qwen3‑VL‑4B | SFT‑VQA,science & technology,biology & chemistry & physics,1499,0.0,,0.0,0.0,0.0,0.0,
41896,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1254,0.0,,0.0,0.0,0.0,0.0,
41897,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1255,100.0,,100.0,100.0,100.0,0.0,
41898,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1278,0.0,,100.0,0.0,100.0,-100.0,
41899,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1279,0.0,,0.0,0.0,0.0,0.0,
41900,Qwen3‑VL‑4B | SFT‑VQA,science & technology,electronics & energy & mechanical eng.,1280,0.0,,0.0,0.0,0.0,0.0,
