,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type
6559,579,559270003,yes,0.75,4.46,2025-12-11T00:00:14.778282,02f952bb_20251210_230336,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6560,579,559270003,yes,0.05,3.16,2025-12-08T16:36:51.598904,14d2420f_20251208_150302,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6562,579,559270003,yes,1.0,3.33,2025-12-02T11:04:39.667804,29127478_20251202_100107,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6563,579,559270003,yes,1.0,2.28,2025-11-26T09:22:35.353255,218b2db5_20251126_084136,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6564,579,559270003,Yes,0.25,2.65,2025-11-26T15:47:19.668153,3238ebaf_20251126_140604,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,,Yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6565,579,559270003,yes,0.5,4.94,2025-12-05T23:53:52.948371,3a36e078_20251205_225238,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6566,579,559270003,yes,0.75,2.49,2025-11-27T15:14:46.135197,5d843d39_20251127_141921,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6567,579,559270003,yes,0.75,3.44,2025-12-11T01:17:57.630438,60de6bd6_20251210_170035,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6568,579,559270003,yes,0.25,3.66,2025-11-25T15:05:05.916801,6b3a1a8d_20251125_135446,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6569,579,559270003,no,0.75,4.66,2025-12-04T22:18:12.626202,73df43f3_20251204_210431,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,아니요,no,no,100.0,81.4,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6570,579,559270003,no,1.0,7.18,2025-12-14T13:36:29.604746,74d408e5_20251213_134035,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,아니요,no,no,100.0,81.4,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6571,579,559270003,yes,0.5,3.13,2025-12-09T17:35:26.093833,9c5d09f3_20251209_121033,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6572,579,559270003,no,0.75,2.88,2025-12-10T20:06:54.370238,825ff3e9_20251210_192335,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,,no,no,100.0,81.4,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6573,579,559270003,no,0.5,6.99,2025-12-12T00:58:00.158367,a5909497_20251211_232822,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,아니요,no,no,100.0,81.4,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6574,579,559270003,Leaving,0.25,4.16,2025-11-27T20:27:54.181458,b9b2cb98_20251127_193952,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,떠난다,Leaving,leaving,0.0,25.4,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6575,579,559270003,yes,1.0,4.09,2025-11-28T23:19:58.299101,dd0f9986_20251128_222537,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6576,579,559270003,yes,0.75,3.2,2025-12-03T22:36:28.967051,f616d5c7_20251203_212223,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6577,579,559270003,Yes,0.75,4.52,2025-11-25T21:19:34.784845,d1548553_20251125_202324,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,그렇다,Yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6578,579,559270003,yes,0.5,4.87,2025-12-05T16:05:26.627221,2e184452_20251205_141511_cleaned,Question: Will this vehicle leave the area soon? Answer the question using a single word or phrase. Answer:,yes/no,,yes,yes,100.0,92.0,"['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes']",yes,Humans,humans,inst blind,none of the above
6579,580,263014012,1,1.0,2.38,2025-11-24T14:19:27.712280,0756a860_20251124_133827,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,,1,1,0.0,80.6,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6580,580,263014012,20 animals,0.75,8.79,2025-12-11T00:00:23.751722,02f952bb_20251210_230336,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,20마리,20 animals,20 animals,0.0,31.9,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6581,580,263014012,Two,0.25,3.93,2025-12-08T16:36:55.744640,14d2420f_20251208_150302,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,2마리,Two,2,0.0,81.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6583,580,263014012,One,0.75,3.65,2025-12-02T11:04:43.524389,29127478_20251202_100107,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,1마리,One,1,0.0,62.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6584,580,263014012,3,1.0,2.2,2025-11-26T09:22:37.748922,218b2db5_20251126_084136,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,,3,3,0.0,86.7,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6585,580,263014012,2,0.25,13.8,2025-11-26T15:47:33.669974,3238ebaf_20251126_140604,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,,2,2,100.0,100.0,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6586,580,263014012,Two,1.0,2.92,2025-12-05T23:53:56.148724,3a36e078_20251205_225238,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,2마리,Two,2,0.0,81.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6587,580,263014012,5 zebras,0.5,3.68,2025-11-27T15:14:50.100071,5d843d39_20251127_141921,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,5마리,5 zebras,5 zebras,0.0,33.3,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6588,580,263014012,15,0.25,4.49,2025-12-11T01:18:02.513028,60de6bd6_20251210_170035,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,,15,15,0.0,51.6,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6589,580,263014012,5 zebras,0.05,5.95,2025-11-25T15:05:12.053451,6b3a1a8d_20251125_135446,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,5마리,5 zebras,5 zebras,0.0,33.3,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6590,580,263014012,6 zebras,0.25,5.15,2025-12-04T22:18:18.018783,73df43f3_20251204_210431,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,6마리,6 zebras,6 zebras,0.0,33.5,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6591,580,263014012,Four animals.,0.75,3.96,2025-12-14T13:36:33.880888,74d408e5_20251213_134035,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,4마리,Four animals.,four animals,0.0,31.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6592,580,263014012,One,0.5,3.17,2025-12-09T17:35:29.725790,9c5d09f3_20251209_121033,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,1마리,One,1,0.0,62.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6593,580,263014012,2,0.75,2.12,2025-12-10T20:06:56.786283,825ff3e9_20251210_192335,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,,2,2,100.0,100.0,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6594,580,263014012,Two,0.75,4.79,2025-12-12T00:58:05.264473,a5909497_20251211_232822,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,2마리,Two,2,0.0,81.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6595,580,263014012,10 zebras,0.25,5.8,2025-11-27T20:28:00.436337,b9b2cb98_20251127_193952,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,10마리,10 zebras,10 zebras,0.0,30.6,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6596,580,263014012,One,1.0,6.67,2025-11-28T23:20:05.179571,dd0f9986_20251128_222537,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,한마리,One,1,0.0,62.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6597,580,263014012,Two,0.75,3.42,2025-12-03T22:36:32.666543,f616d5c7_20251203_212223,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,2마리,Two,2,0.0,81.8,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6598,580,263014012,2,1.0,1.76,2025-11-25T21:19:36.960833,d1548553_20251125_202324,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,,2,2,100.0,100.0,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6599,580,263014012,2,0.5,3.55,2025-12-05T16:05:30.387268,2e184452_20251205_141511_cleaned,Question: How many zebras? Answer the question using a single word or phrase. Answer:,number,,2,2,100.0,100.0,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2']",2,Humans,humans,inst blind,how many
6600,581,356421011,ice rink,0.75,5.87,2025-11-24T14:19:33.782996,0756a860_20251124_133827,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,얼음판,ice rink,ice rink,0.0,18.6,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6601,581,356421011,ball,1.0,6.3,2025-12-11T00:00:30.224577,02f952bb_20251210_230336,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,공,ball,ball,0.0,32.8,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6602,581,356421011,Road,0.05,11.11,2025-12-08T16:37:07.054537,14d2420f_20251208_150302,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,도로,Road,road,0.0,27.9,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6604,581,356421011,center of the leg,1.0,5.33,2025-12-02T11:04:49.059010,29127478_20251202_100107,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,다리중심,center of the leg,center of the leg,0.0,15.3,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6605,581,356421011,wood plank,0.75,6.86,2025-11-26T09:22:44.818587,218b2db5_20251126_084136,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,나무판자,wood plank,wood plank,0.0,21.4,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6606,581,356421011,Wall,0.25,21.83,2025-11-26T15:47:55.690734,3238ebaf_20251126_140604,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,,Wall,wall,0.0,32.7,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6607,581,356421011,skating rink,0.5,12.28,2025-12-05T23:54:08.720045,3a36e078_20251205_225238,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,스케이드장,skating rink,skating rink,0.0,14.7,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6608,581,356421011,muscle,0.5,10.91,2025-11-27T15:15:01.339259,5d843d39_20251127_141921,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,근력,muscle,muscle,0.0,29.6,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6609,581,356421011,Guardian,0.25,15.44,2025-12-11T01:18:18.168238,60de6bd6_20251210_170035,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,보호자,Guardian,guardian,0.0,19.2,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6610,581,356421011,slope,0.25,12.24,2025-11-25T15:05:24.472585,6b3a1a8d_20251125_135446,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,경사,slope,slope,0.0,10.6,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6611,581,356421011,I don't know.,0.05,9.21,2025-12-04T22:18:27.770246,73df43f3_20251204_210431,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,모르겠다,I don't know.,i dont know,0.0,23.9,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6612,581,356421011,wheel,0.25,171.3,2025-12-14T13:39:25.787608,74d408e5_20251213_134035,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,바퀴,wheel,wheel,0.0,28.4,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6613,581,356421011,Body,0.5,6.55,2025-12-09T17:35:36.695091,9c5d09f3_20251209_121033,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,몸통,Body,body,0.0,39.8,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6614,581,356421011,on the wheels,1.0,8.66,2025-12-10T20:07:05.742358,825ff3e9_20251210_192335,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,,on the wheels,on the wheels,0.0,27.9,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6615,581,356421011,Two feet,0.75,14.21,2025-12-12T00:58:19.717748,a5909497_20251211_232822,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,두 발,Two feet,two feet,0.0,26.8,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6616,581,356421011,I don't know.,0.5,6.29,2025-11-27T20:28:06.956903,b9b2cb98_20251127_193952,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,모른다,I don't know.,i dont know,0.0,23.9,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6617,581,356421011,wheel,1.0,15.22,2025-11-28T23:20:20.593335,dd0f9986_20251128_222537,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,바퀴,wheel,wheel,0.0,28.4,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6618,581,356421011,railing,0.75,6.69,2025-12-03T22:36:39.647732,f616d5c7_20251203_212223,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,난간,railing,railing,0.0,23.1,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6619,581,356421011,stairs,0.25,7.2,2025-11-25T21:19:44.530399,d1548553_20251125_202324,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,계단,stairs,stairs,0.0,22.8,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6620,581,356421011,Uphill road,0.5,23.48,2025-12-05T16:05:54.117657,2e184452_20251205_141511_cleaned,Question: What is the boy's skateboard balancing on? Answer the question using a single word or phrase. Answer:,other,오르막길,Uphill road,uphill road,0.0,17.1,"['air', 'nothing', 'nothing', 'thin air', 'nothing', 'nothing', 'in air', 'nothing', 'air', 'air']",nothing,Humans,humans,inst blind,what is the
6621,582,360610003,car racing,1.0,5.27,2025-11-24T14:19:39.266245,0756a860_20251124_133827,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,자동차경주,car racing,car racing,0.0,33.3,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6622,582,360610003,Smash Brothers,0.75,8.14,2025-12-11T00:00:38.543584,02f952bb_20251210_230336,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,스매쉬브라더스,Smash Brothers,smash brothers,0.0,34.8,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6623,582,360610003,LoL,1.0,7.34,2025-12-08T16:37:14.605951,14d2420f_20251208_150302,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,롤,LoL,lol,0.0,13.1,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6625,582,360610003,Rock-paper-scissors,1.0,5.05,2025-12-02T11:04:54.312817,29127478_20251202_100107,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,가위바위보,Rock-paper-scissors,rockpaperscissors,0.0,25.7,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6626,582,360610003,Computer,0.75,3.57,2025-11-26T09:22:48.585345,218b2db5_20251126_084136,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,컴퓨터,Computer,computer,0.0,37.8,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6627,582,360610003,Basketball,0.25,2.9,2025-11-26T15:47:58.779138,3238ebaf_20251126_140604,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,,Basketball,basketball,0.0,39.8,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6628,582,360610003,Kirby,1.0,4.37,2025-12-05T23:54:13.373035,3a36e078_20251205_225238,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,커비,Kirby,kirby,0.0,35.5,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6629,582,360610003,Board game,0.75,3.58,2025-11-27T15:15:05.340247,5d843d39_20251127_141921,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,보드게임,Board game,board game,0.0,40.3,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6630,582,360610003,Go-stop,0.25,5.79,2025-12-11T01:18:24.242032,60de6bd6_20251210_170035,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,고스톱,Go-stop,gostop,0.0,11.0,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6631,582,360610003,card game,0.05,4.33,2025-11-25T15:05:28.996650,6b3a1a8d_20251125_135446,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,카드게임,card game,card game,0.0,36.7,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6632,582,360610003,MapleStory,0.75,8.69,2025-12-04T22:18:36.872915,73df43f3_20251204_210431,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,메이플스토리,MapleStory,maplestory,0.0,24.7,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6633,582,360610003,Everyone's Marble,0.75,13.81,2025-12-14T13:39:39.955463,74d408e5_20251213_134035,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,모두의마블,Everyone's Marble,everyones marble,0.0,17.8,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6634,582,360610003,LoL,1.0,4.7,2025-12-09T17:35:42.115082,9c5d09f3_20251209_121033,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,롤,LoL,lol,0.0,13.1,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6635,582,360610003,arcade games,0.75,4.49,2025-12-10T20:07:10.682059,825ff3e9_20251210_192335,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,,arcade games,arcade games,0.0,41.6,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6636,582,360610003,Gomoku,0.75,6.42,2025-12-12T00:58:26.352834,a5909497_20251211_232822,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,오목,Gomoku,gomoku,0.0,25.4,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6637,582,360610003,sports game,0.5,6.04,2025-11-27T20:28:13.223754,b9b2cb98_20251127_193952,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,스포츠 게임,sports game,sports game,0.0,43.8,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6638,582,360610003,online,1.0,20.74,2025-11-28T23:20:41.521563,dd0f9986_20251128_222537,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,온라인,online,online,0.0,19.2,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6639,582,360610003,card game,0.75,4.25,2025-12-03T22:36:44.192442,f616d5c7_20251203_212223,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,카드게임,card game,card game,0.0,36.7,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6640,582,360610003,computer game,1.0,4.17,2025-11-25T21:19:49.065013,d1548553_20251125_202324,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,컴퓨터게임,computer game,computer game,0.0,48.0,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
6641,582,360610003,Starcraft,0.5,5.45,2025-12-05T16:05:59.808631,2e184452_20251205_141511_cleaned,Question: What game are the two people playing? Answer the question using a single word or phrase. Answer:,other,스타크레프트,Starcraft,starcraft,0.0,43.4,"['frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'frisbee', 'flying kites', 'frisbee']",frisbee,Humans,humans,inst blind,what
