,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type,new_question_type
6800,590,241638003,no,0.75,5.74,2025-12-04T22:19:41.268930,73df43f3_20251204_210431,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6801,590,241638003,no,0.5,8.06,2025-12-14T13:41:52.238569,74d408e5_20251213_134035,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6802,590,241638003,yes,0.75,3.62,2025-12-09T17:36:36.078319,9c5d09f3_20251209_121033,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6803,590,241638003,no,1.0,4.05,2025-12-10T20:08:04.908964,825ff3e9_20251210_192335,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6804,590,241638003,yes,1.0,75.47,2025-12-12T01:00:52.085808,a5909497_20251211_232822,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6805,590,241638003,I don't know.,0.25,3.37,2025-11-27T20:28:58.281444,b9b2cb98_20251127_193952,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,모른다,I don't know.,i dont know,0.0,0.2793997824192047,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6806,590,241638003,No.,1.0,4.38,2025-11-28T23:22:43.187887,dd0f9986_20251128_222537,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6807,590,241638003,yes,0.75,3.38,2025-12-03T22:37:49.253951,f616d5c7_20251203_212223,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6808,590,241638003,Yes,0.75,2.08,2025-11-25T21:20:13.044894,d1548553_20251125_202324,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,그렇다,Yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6809,590,241638003,yes,0.5,4.56,2025-12-05T16:06:45.723852,2e184452_20251205_141511_cleaned,Question: Is this cross country skiing? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is this,Yes/No
6810,591,113113004,Lettuce,1.0,3.94,2025-11-24T14:20:25.174398,0756a860_20251124_133827,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6811,591,113113004,bok choy,0.75,5.61,2025-12-11T00:01:45.052655,02f952bb_20251210_230336,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,청경채,bok choy,bok choy,0.0,0.17252805531024934,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6812,591,113113004,Lettuce,0.75,4.34,2025-12-08T16:38:01.290925,14d2420f_20251208_150302,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6814,591,113113004,Lettuce,0.75,4.08,2025-12-02T11:06:29.675469,29127478_20251202_100107,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6815,591,113113004,Cucumber,1.0,3.82,2025-11-26T09:23:42.328341,218b2db5_20251126_084136,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,오이,Cucumber,cucumber,0.0,0.41029290556907655,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6816,591,113113004,broccoli,0.25,24.19,2025-11-26T15:49:43.562314,3238ebaf_20251126_140604,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,,broccoli,broccoli,0.0,0.4582982540130615,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6817,591,113113004,Lettuce,0.75,5.77,2025-12-05T23:55:05.008517,3a36e078_20251205_225238,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6818,591,113113004,Lettuce,0.75,7.37,2025-11-27T15:15:52.559043,5d843d39_20251127_141921,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6819,591,113113004,Lettuce,0.25,6.33,2025-12-11T01:20:09.499887,60de6bd6_20251210_170035,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6820,591,113113004,Cabbage,0.25,6.85,2025-11-25T15:06:31.236225,6b3a1a8d_20251125_135446,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,양배추,Cabbage,cabbage,0.0,0.459988197684288,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6821,591,113113004,Shine Muscat,0.5,8.3,2025-12-04T22:19:49.940230,73df43f3_20251204_210431,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,샤인머스켓,Shine Muscat,shine muscat,0.0,0.20775644332170487,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6822,591,113113004,Spinach,0.75,5.63,2025-12-14T13:41:58.122795,74d408e5_20251213_134035,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,시금치,Spinach,spinach,0.0,0.4088758021593094,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6823,591,113113004,Broccoli,0.5,8.45,2025-12-09T17:36:44.956888,9c5d09f3_20251209_121033,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,브로콜리,Broccoli,broccoli,0.0,0.4582982540130615,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6824,591,113113004,cabbage,0.75,12.74,2025-12-10T20:08:18.017359,825ff3e9_20251210_192335,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,,cabbage,cabbage,0.0,0.459988197684288,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6825,591,113113004,Lettuce,0.75,6.69,2025-12-12T01:00:58.991929,a5909497_20251211_232822,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6826,591,113113004,Cabbage,0.25,4.57,2025-11-27T20:29:03.084050,b9b2cb98_20251127_193952,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,양배추,Cabbage,cabbage,0.0,0.459988197684288,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6827,591,113113004,Lettuce,1.0,24.12,2025-11-28T23:23:07.499277,dd0f9986_20251128_222537,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6828,591,113113004,Broccoli,0.75,5.17,2025-12-03T22:37:54.712741,f616d5c7_20251203_212223,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,브로콜리,Broccoli,broccoli,0.0,0.4582982540130615,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6829,591,113113004,Lettuce,0.75,3.67,2025-11-25T21:20:16.950845,d1548553_20251125_202324,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,상추,Lettuce,lettuce,0.0,0.40715761482715607,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6830,591,113113004,Chicory,0.5,6.42,2025-12-05T16:06:52.367901,2e184452_20251205_141511_cleaned,Question: What is the green vegetable on the left? Answer the question using a single word or phrase. Answer:,other,치커리,Chicory,chicory,0.0,0.342183580994606,"['lime', 'pepper', 'pepper', 'green pepper', 'avocado', 'pepper', 'bell pepper', 'bell pepper', 'green bell pepper', 'bell pepper']",pepper,Humans,humans,inst blind,what is the,Attribute/Object
6831,592,471562000,No.,0.75,3.47,2025-11-24T14:20:28.900256,0756a860_20251124_133827,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,아니오,No.,no,0.0,0.7335874438285828,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6832,592,471562000,yes,0.75,4.2,2025-12-11T00:01:49.447639,02f952bb_20251210_230336,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6833,592,471562000,yes,0.75,3.56,2025-12-08T16:38:05.058352,14d2420f_20251208_150302,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6835,592,471562000,yes,0.75,2.58,2025-12-02T11:06:32.459970,29127478_20251202_100107,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6836,592,471562000,yes,1.0,1.8,2025-11-26T09:23:44.347208,218b2db5_20251126_084136,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6837,592,471562000,Yes,0.25,2.19,2025-11-26T15:49:45.931955,3238ebaf_20251126_140604,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,,Yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6838,592,471562000,yes,1.0,3.27,2025-12-05T23:55:08.561791,3a36e078_20251205_225238,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6839,592,471562000,no,0.75,3.32,2025-11-27T15:15:56.191476,5d843d39_20251127_141921,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,아니요,no,no,0.0,0.7335874438285828,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6840,592,471562000,no,0.75,3.69,2025-12-11T01:20:13.416577,60de6bd6_20251210_170035,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,아니요,no,no,0.0,0.7335874438285828,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6841,592,471562000,yes,0.5,2.4,2025-11-25T15:06:33.825020,6b3a1a8d_20251125_135446,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6842,592,471562000,yes,0.75,4.98,2025-12-04T22:19:55.490335,73df43f3_20251204_210431,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6843,592,471562000,Yes,1.0,5.76,2025-12-14T13:42:04.204458,74d408e5_20251213_134035,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,예,Yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6844,592,471562000,yes,0.75,2.17,2025-12-09T17:36:47.413675,9c5d09f3_20251209_121033,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6845,592,471562000,yes,0.75,1.79,2025-12-10T20:08:20.020034,825ff3e9_20251210_192335,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6846,592,471562000,yes,1.0,3.46,2025-12-12T01:01:02.703056,a5909497_20251211_232822,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6847,592,471562000,yes,0.25,2.6,2025-11-27T20:29:05.936377,b9b2cb98_20251127_193952,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6848,592,471562000,yes,1.0,9.67,2025-11-28T23:23:17.373352,dd0f9986_20251128_222537,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6849,592,471562000,yes,0.75,2.38,2025-12-03T22:37:57.380472,f616d5c7_20251203_212223,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,네,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6850,592,471562000,It is an airport.,0.75,4.42,2025-11-25T21:20:21.636963,d1548553_20251125_202324,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,공항이다,It is an airport.,it is an airport,0.0,0.12428136169910431,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6851,592,471562000,yes,0.5,2.48,2025-12-05T16:06:55.087721,2e184452_20251205_141511_cleaned,Question: Is this an airport? Answer the question using a single word or phrase. Answer:,yes/no,,yes,yes,1.0,1.0,"['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",yes,Humans,humans,inst blind,is this an,Yes/No
6852,593,572028008,Mammal,1.0,5.01,2025-11-24T14:20:34.121338,0756a860_20251124_133827,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6853,593,572028008,Mammal,0.75,4.95,2025-12-11T00:01:54.570384,02f952bb_20251210_230336,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6854,593,572028008,Dog,0.75,3.86,2025-12-08T16:38:09.134379,14d2420f_20251208_150302,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,개,Dog,dog,0.0,0.24271323084831237,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6856,593,572028008,Dog,0.75,4.46,2025-12-02T11:06:37.115839,29127478_20251202_100107,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,강아지,Dog,dog,0.0,0.24271323084831237,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6857,593,572028008,Bird,1.0,2.94,2025-11-26T09:23:47.485791,218b2db5_20251126_084136,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,새,Bird,bird,0.0,0.29347275495529174,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6858,593,572028008,dogs,0.25,4.98,2025-11-26T15:49:51.099549,3238ebaf_20251126_140604,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,,dogs,dogs,0.0,0.35942683219909666,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6859,593,572028008,Mammal,1.0,3.64,2025-12-05T23:55:12.468472,3a36e078_20251205_225238,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6860,593,572028008,Carnivores,0.75,5.18,2025-11-27T15:16:01.638298,5d843d39_20251127_141921,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,육식동물,Carnivores,carnivores,0.0,0.4578547924757004,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6861,593,572028008,Cat and dog,0.75,25.88,2025-12-11T01:20:39.509227,60de6bd6_20251210_170035,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,고양이와 강아지,Cat and dog,cat and dog,0.0,0.32002873718738556,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6862,593,572028008,Mammal,0.5,3.5,2025-11-25T15:06:37.544156,6b3a1a8d_20251125_135446,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6863,593,572028008,quokka,0.75,6.86,2025-12-04T22:20:02.890409,73df43f3_20251204_210431,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,쿼카,quokka,quokka,0.0,0.07902618758380413,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6864,593,572028008,Mammal,0.75,9.65,2025-12-14T13:42:14.117236,74d408e5_20251213_134035,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6865,593,572028008,Rodents,0.5,6.01,2025-12-09T17:36:54.329422,9c5d09f3_20251209_121033,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,설치류,Rodents,rodents,0.0,0.40706571042537687,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6866,593,572028008,4 legs,0.05,8.55,2025-12-10T20:08:28.854043,825ff3e9_20251210_192335,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,,4 legs,4 legs,0.0,0.25043485015630723,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6867,593,572028008,Mammal,0.75,6.58,2025-12-12T01:01:09.508915,a5909497_20251211_232822,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6868,593,572028008,Mammal,0.25,3.49,2025-11-27T20:29:09.650311,b9b2cb98_20251127_193952,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,포유류,Mammal,mammal,0.0,0.438820818066597,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
6869,593,572028008,Zebra,1.0,6.28,2025-11-28T23:23:23.853567,dd0f9986_20251128_222537,Question: What kind of animals are these? Answer the question using a single word or phrase. Answer:,other,얼룩말,Zebra,zebra,0.0,0.713553962111473,"[""zebra's and deer"", 'zebras and deer', 'zebras and deer', 'zebras and antelopes', 'zebra and antelope', 'zebras and antelopes', 'zebras and gazelles', 'zebras and deer', 'african mammals', 'zebra, deer']",zebras and deer,Humans,humans,inst blind,what kind of,Attribute/Object
